frame_id,timestamp_utc,year,month,day,hour,split,source_file,file_size_bytes,spatial_height,spatial_width,channels
INSAT3D_20200517_1200Z,2020-05-17T12:00:00Z,2020,5,17,12,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.17.12.npz,612330,72,116,"TIR1,TIR2,WV"
INSAT3D_20200517_1500Z,2020-05-17T15:00:00Z,2020,5,17,15,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.17.15.npz,587602,72,116,"TIR1,TIR2,WV"
INSAT3D_20200517_1800Z,2020-05-17T18:00:00Z,2020,5,17,18,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.17.18.npz,578715,72,116,"TIR1,TIR2,WV"
INSAT3D_20200517_2100Z,2020-05-17T21:00:00Z,2020,5,17,21,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.17.21.npz,571054,72,116,"TIR1,TIR2,WV"
INSAT3D_20200518_0000Z,2020-05-18T00:00:00Z,2020,5,18,0,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.18.00.npz,567142,72,116,"TIR1,TIR2,WV"
INSAT3D_20200518_0300Z,2020-05-18T03:00:00Z,2020,5,18,3,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.18.03.npz,567173,72,116,"TIR1,TIR2,WV"
INSAT3D_20200518_0600Z,2020-05-18T06:00:00Z,2020,5,18,6,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.18.06.npz,598496,72,116,"TIR1,TIR2,WV"
INSAT3D_20200518_0900Z,2020-05-18T09:00:00Z,2020,5,18,9,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.18.09.npz,618577,72,116,"TIR1,TIR2,WV"
INSAT3D_20200528_2100Z,2020-05-28T21:00:00Z,2020,5,28,21,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.28.21.npz,553459,72,116,"TIR1,TIR2,WV"
INSAT3D_20200529_0000Z,2020-05-29T00:00:00Z,2020,5,29,0,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.29.00.npz,553663,72,116,"TIR1,TIR2,WV"
INSAT3D_20200529_0300Z,2020-05-29T03:00:00Z,2020,5,29,3,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.29.03.npz,557856,72,116,"TIR1,TIR2,WV"
INSAT3D_20200529_0600Z,2020-05-29T06:00:00Z,2020,5,29,6,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.29.06.npz,576817,72,116,"TIR1,TIR2,WV"
INSAT3D_20200529_0900Z,2020-05-29T09:00:00Z,2020,5,29,9,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.29.09.npz,589433,72,116,"TIR1,TIR2,WV"
INSAT3D_20200529_1200Z,2020-05-29T12:00:00Z,2020,5,29,12,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.29.12.npz,587933,72,116,"TIR1,TIR2,WV"
INSAT3D_20200529_1500Z,2020-05-29T15:00:00Z,2020,5,29,15,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.29.15.npz,567387,72,116,"TIR1,TIR2,WV"
INSAT3D_20200529_1800Z,2020-05-29T18:00:00Z,2020,5,29,18,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.29.18.npz,561919,72,116,"TIR1,TIR2,WV"
INSAT3D_20200531_0900Z,2020-05-31T09:00:00Z,2020,5,31,9,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.31.09.npz,601543,72,116,"TIR1,TIR2,WV"
INSAT3D_20200531_1200Z,2020-05-31T12:00:00Z,2020,5,31,12,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.31.12.npz,589955,72,116,"TIR1,TIR2,WV"
INSAT3D_20200531_1500Z,2020-05-31T15:00:00Z,2020,5,31,15,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.31.15.npz,567684,72,116,"TIR1,TIR2,WV"
INSAT3D_20200531_1800Z,2020-05-31T18:00:00Z,2020,5,31,18,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.31.18.npz,566679,72,116,"TIR1,TIR2,WV"
INSAT3D_20200531_2100Z,2020-05-31T21:00:00Z,2020,5,31,21,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.05.31.21.npz,563931,72,116,"TIR1,TIR2,WV"
INSAT3D_20200601_0000Z,2020-06-01T00:00:00Z,2020,6,1,0,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.06.01.00.npz,562268,72,116,"TIR1,TIR2,WV"
INSAT3D_20200601_0300Z,2020-06-01T03:00:00Z,2020,6,1,3,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.06.01.03.npz,560080,72,116,"TIR1,TIR2,WV"
INSAT3D_20200601_0600Z,2020-06-01T06:00:00Z,2020,6,1,6,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.06.01.06.npz,585994,72,116,"TIR1,TIR2,WV"
INSAT3D_20201121_0300Z,2020-11-21T03:00:00Z,2020,11,21,3,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.21.03.npz,545477,72,116,"TIR1,TIR2,WV"
INSAT3D_20201121_0600Z,2020-11-21T06:00:00Z,2020,11,21,6,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.21.06.npz,570735,72,116,"TIR1,TIR2,WV"
INSAT3D_20201121_0900Z,2020-11-21T09:00:00Z,2020,11,21,9,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.21.09.npz,582400,72,116,"TIR1,TIR2,WV"
INSAT3D_20201121_1200Z,2020-11-21T12:00:00Z,2020,11,21,12,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.21.12.npz,557189,72,116,"TIR1,TIR2,WV"
INSAT3D_20201121_1500Z,2020-11-21T15:00:00Z,2020,11,21,15,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.21.15.npz,546746,72,116,"TIR1,TIR2,WV"
INSAT3D_20201121_1800Z,2020-11-21T18:00:00Z,2020,11,21,18,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.21.18.npz,544874,72,116,"TIR1,TIR2,WV"
INSAT3D_20201121_2100Z,2020-11-21T21:00:00Z,2020,11,21,21,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.21.21.npz,545829,72,116,"TIR1,TIR2,WV"
INSAT3D_20201122_0000Z,2020-11-22T00:00:00Z,2020,11,22,0,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.22.00.npz,543297,72,116,"TIR1,TIR2,WV"
INSAT3D_20201122_0300Z,2020-11-22T03:00:00Z,2020,11,22,3,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.22.03.npz,536937,72,116,"TIR1,TIR2,WV"
INSAT3D_20201122_0900Z,2020-11-22T09:00:00Z,2020,11,22,9,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.22.09.npz,560462,72,116,"TIR1,TIR2,WV"
INSAT3D_20201122_1200Z,2020-11-22T12:00:00Z,2020,11,22,12,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.22.12.npz,529361,72,116,"TIR1,TIR2,WV"
INSAT3D_20201122_1500Z,2020-11-22T15:00:00Z,2020,11,22,15,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.22.15.npz,515598,72,116,"TIR1,TIR2,WV"
INSAT3D_20201122_1800Z,2020-11-22T18:00:00Z,2020,11,22,18,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.22.18.npz,518883,72,116,"TIR1,TIR2,WV"
INSAT3D_20201122_2100Z,2020-11-22T21:00:00Z,2020,11,22,21,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.22.21.npz,524216,72,116,"TIR1,TIR2,WV"
INSAT3D_20201123_0000Z,2020-11-23T00:00:00Z,2020,11,23,0,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.23.00.npz,519925,72,116,"TIR1,TIR2,WV"
INSAT3D_20201123_0300Z,2020-11-23T03:00:00Z,2020,11,23,3,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.23.03.npz,515663,72,116,"TIR1,TIR2,WV"
INSAT3D_20201123_0600Z,2020-11-23T06:00:00Z,2020,11,23,6,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.23.06.npz,538627,72,116,"TIR1,TIR2,WV"
INSAT3D_20201123_0900Z,2020-11-23T09:00:00Z,2020,11,23,9,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.23.09.npz,555272,72,116,"TIR1,TIR2,WV"
INSAT3D_20201123_1200Z,2020-11-23T12:00:00Z,2020,11,23,12,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.23.12.npz,534993,72,116,"TIR1,TIR2,WV"
INSAT3D_20201123_1500Z,2020-11-23T15:00:00Z,2020,11,23,15,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.23.15.npz,521131,72,116,"TIR1,TIR2,WV"
INSAT3D_20201123_1800Z,2020-11-23T18:00:00Z,2020,11,23,18,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.23.18.npz,524060,72,116,"TIR1,TIR2,WV"
INSAT3D_20201123_2100Z,2020-11-23T21:00:00Z,2020,11,23,21,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.23.21.npz,525328,72,116,"TIR1,TIR2,WV"
INSAT3D_20201124_0000Z,2020-11-24T00:00:00Z,2020,11,24,0,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.24.00.npz,519384,72,116,"TIR1,TIR2,WV"
INSAT3D_20201124_0300Z,2020-11-24T03:00:00Z,2020,11,24,3,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.24.03.npz,521185,72,116,"TIR1,TIR2,WV"
INSAT3D_20201124_0600Z,2020-11-24T06:00:00Z,2020,11,24,6,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.24.06.npz,546077,72,116,"TIR1,TIR2,WV"
INSAT3D_20201124_0900Z,2020-11-24T09:00:00Z,2020,11,24,9,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.24.09.npz,561878,72,116,"TIR1,TIR2,WV"
INSAT3D_20201124_1200Z,2020-11-24T12:00:00Z,2020,11,24,12,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.24.12.npz,532968,72,116,"TIR1,TIR2,WV"
INSAT3D_20201124_1500Z,2020-11-24T15:00:00Z,2020,11,24,15,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.24.15.npz,515391,72,116,"TIR1,TIR2,WV"
INSAT3D_20201124_1800Z,2020-11-24T18:00:00Z,2020,11,24,18,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.24.18.npz,515761,72,116,"TIR1,TIR2,WV"
INSAT3D_20201129_0900Z,2020-11-29T09:00:00Z,2020,11,29,9,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.29.09.npz,561385,72,116,"TIR1,TIR2,WV"
INSAT3D_20201129_1200Z,2020-11-29T12:00:00Z,2020,11,29,12,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.29.12.npz,527719,72,116,"TIR1,TIR2,WV"
INSAT3D_20201129_1500Z,2020-11-29T15:00:00Z,2020,11,29,15,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.29.15.npz,507645,72,116,"TIR1,TIR2,WV"
INSAT3D_20201129_1800Z,2020-11-29T18:00:00Z,2020,11,29,18,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.29.18.npz,507796,72,116,"TIR1,TIR2,WV"
INSAT3D_20201129_2100Z,2020-11-29T21:00:00Z,2020,11,29,21,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.29.21.npz,511820,72,116,"TIR1,TIR2,WV"
INSAT3D_20201130_0000Z,2020-11-30T00:00:00Z,2020,11,30,0,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.30.00.npz,506181,72,116,"TIR1,TIR2,WV"
INSAT3D_20201130_0300Z,2020-11-30T03:00:00Z,2020,11,30,3,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.30.03.npz,494515,72,116,"TIR1,TIR2,WV"
INSAT3D_20201130_0600Z,2020-11-30T06:00:00Z,2020,11,30,6,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.30.06.npz,515941,72,116,"TIR1,TIR2,WV"
INSAT3D_20201130_0900Z,2020-11-30T09:00:00Z,2020,11,30,9,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.30.09.npz,532731,72,116,"TIR1,TIR2,WV"
INSAT3D_20201130_1200Z,2020-11-30T12:00:00Z,2020,11,30,12,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.30.12.npz,502577,72,116,"TIR1,TIR2,WV"
INSAT3D_20201130_1500Z,2020-11-30T15:00:00Z,2020,11,30,15,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.30.15.npz,487993,72,116,"TIR1,TIR2,WV"
INSAT3D_20201130_1800Z,2020-11-30T18:00:00Z,2020,11,30,18,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.30.18.npz,489894,72,116,"TIR1,TIR2,WV"
INSAT3D_20201130_2100Z,2020-11-30T21:00:00Z,2020,11,30,21,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.11.30.21.npz,494407,72,116,"TIR1,TIR2,WV"
INSAT3D_20201201_0000Z,2020-12-01T00:00:00Z,2020,12,1,0,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.01.00.npz,494962,72,116,"TIR1,TIR2,WV"
INSAT3D_20201201_0300Z,2020-12-01T03:00:00Z,2020,12,1,3,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.01.03.npz,488986,72,116,"TIR1,TIR2,WV"
INSAT3D_20201201_0600Z,2020-12-01T06:00:00Z,2020,12,1,6,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.01.06.npz,520454,72,116,"TIR1,TIR2,WV"
INSAT3D_20201201_0900Z,2020-12-01T09:00:00Z,2020,12,1,9,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.01.09.npz,537805,72,116,"TIR1,TIR2,WV"
INSAT3D_20201201_1200Z,2020-12-01T12:00:00Z,2020,12,1,12,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.01.12.npz,507078,72,116,"TIR1,TIR2,WV"
INSAT3D_20201201_1500Z,2020-12-01T15:00:00Z,2020,12,1,15,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.01.15.npz,496046,72,116,"TIR1,TIR2,WV"
INSAT3D_20201201_1800Z,2020-12-01T18:00:00Z,2020,12,1,18,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.01.18.npz,499449,72,116,"TIR1,TIR2,WV"
INSAT3D_20201201_2100Z,2020-12-01T21:00:00Z,2020,12,1,21,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.01.21.npz,507639,72,116,"TIR1,TIR2,WV"
INSAT3D_20201202_0000Z,2020-12-02T00:00:00Z,2020,12,2,0,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.02.00.npz,513488,72,116,"TIR1,TIR2,WV"
INSAT3D_20201202_0300Z,2020-12-02T03:00:00Z,2020,12,2,3,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.02.03.npz,518271,72,116,"TIR1,TIR2,WV"
INSAT3D_20201202_0600Z,2020-12-02T06:00:00Z,2020,12,2,6,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.02.06.npz,546034,72,116,"TIR1,TIR2,WV"
INSAT3D_20201202_0900Z,2020-12-02T09:00:00Z,2020,12,2,9,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.02.09.npz,562420,72,116,"TIR1,TIR2,WV"
INSAT3D_20201202_1200Z,2020-12-02T12:00:00Z,2020,12,2,12,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.02.12.npz,535668,72,116,"TIR1,TIR2,WV"
INSAT3D_20201202_1500Z,2020-12-02T15:00:00Z,2020,12,2,15,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.02.15.npz,519195,72,116,"TIR1,TIR2,WV"
INSAT3D_20201202_1800Z,2020-12-02T18:00:00Z,2020,12,2,18,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.02.18.npz,522593,72,116,"TIR1,TIR2,WV"
INSAT3D_20201202_2100Z,2020-12-02T21:00:00Z,2020,12,2,21,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.02.21.npz,525179,72,116,"TIR1,TIR2,WV"
INSAT3D_20201203_0000Z,2020-12-03T00:00:00Z,2020,12,3,0,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.03.00.npz,520057,72,116,"TIR1,TIR2,WV"
INSAT3D_20201203_0300Z,2020-12-03T03:00:00Z,2020,12,3,3,PRETRAIN_TRAIN,data/interim/gridsat/2020/gridsat_2020.12.03.03.npz,511244,72,116,"TIR1,TIR2,WV"
INSAT3D_20210513_1500Z,2021-05-13T15:00:00Z,2021,5,13,15,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.13.15.npz,604540,72,116,"TIR1,TIR2,WV"
INSAT3D_20210513_1800Z,2021-05-13T18:00:00Z,2021,5,13,18,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.13.18.npz,600746,72,116,"TIR1,TIR2,WV"
INSAT3D_20210513_2100Z,2021-05-13T21:00:00Z,2021,5,13,21,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.13.21.npz,599474,72,116,"TIR1,TIR2,WV"
INSAT3D_20210514_0000Z,2021-05-14T00:00:00Z,2021,5,14,0,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.14.00.npz,594050,72,116,"TIR1,TIR2,WV"
INSAT3D_20210514_0300Z,2021-05-14T03:00:00Z,2021,5,14,3,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.14.03.npz,594680,72,116,"TIR1,TIR2,WV"
INSAT3D_20210514_0600Z,2021-05-14T06:00:00Z,2021,5,14,6,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.14.06.npz,619956,72,116,"TIR1,TIR2,WV"
INSAT3D_20210514_0900Z,2021-05-14T09:00:00Z,2021,5,14,9,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.14.09.npz,635058,72,116,"TIR1,TIR2,WV"
INSAT3D_20210514_1200Z,2021-05-14T12:00:00Z,2021,5,14,12,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.14.12.npz,620537,72,116,"TIR1,TIR2,WV"
INSAT3D_20210514_1500Z,2021-05-14T15:00:00Z,2021,5,14,15,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.14.15.npz,592771,72,116,"TIR1,TIR2,WV"
INSAT3D_20210514_1800Z,2021-05-14T18:00:00Z,2021,5,14,18,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.14.18.npz,587386,72,116,"TIR1,TIR2,WV"
INSAT3D_20210514_2100Z,2021-05-14T21:00:00Z,2021,5,14,21,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.14.21.npz,581376,72,116,"TIR1,TIR2,WV"
INSAT3D_20210515_0000Z,2021-05-15T00:00:00Z,2021,5,15,0,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.15.00.npz,570978,72,116,"TIR1,TIR2,WV"
INSAT3D_20210515_0300Z,2021-05-15T03:00:00Z,2021,5,15,3,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.15.03.npz,568875,72,116,"TIR1,TIR2,WV"
INSAT3D_20210515_0600Z,2021-05-15T06:00:00Z,2021,5,15,6,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.15.06.npz,599713,72,116,"TIR1,TIR2,WV"
INSAT3D_20210515_0900Z,2021-05-15T09:00:00Z,2021,5,15,9,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.15.09.npz,617341,72,116,"TIR1,TIR2,WV"
INSAT3D_20210515_1200Z,2021-05-15T12:00:00Z,2021,5,15,12,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.15.12.npz,605727,72,116,"TIR1,TIR2,WV"
INSAT3D_20210515_1500Z,2021-05-15T15:00:00Z,2021,5,15,15,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.15.15.npz,576979,72,116,"TIR1,TIR2,WV"
INSAT3D_20210515_1800Z,2021-05-15T18:00:00Z,2021,5,15,18,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.15.18.npz,567674,72,116,"TIR1,TIR2,WV"
INSAT3D_20210515_2100Z,2021-05-15T21:00:00Z,2021,5,15,21,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.15.21.npz,564843,72,116,"TIR1,TIR2,WV"
INSAT3D_20210516_0000Z,2021-05-16T00:00:00Z,2021,5,16,0,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.16.00.npz,563162,72,116,"TIR1,TIR2,WV"
INSAT3D_20210516_0300Z,2021-05-16T03:00:00Z,2021,5,16,3,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.16.03.npz,570393,72,116,"TIR1,TIR2,WV"
INSAT3D_20210516_0600Z,2021-05-16T06:00:00Z,2021,5,16,6,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.16.06.npz,599778,72,116,"TIR1,TIR2,WV"
INSAT3D_20210516_0900Z,2021-05-16T09:00:00Z,2021,5,16,9,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.16.09.npz,615897,72,116,"TIR1,TIR2,WV"
INSAT3D_20210516_1200Z,2021-05-16T12:00:00Z,2021,5,16,12,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.16.12.npz,593578,72,116,"TIR1,TIR2,WV"
INSAT3D_20210516_1500Z,2021-05-16T15:00:00Z,2021,5,16,15,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.16.15.npz,560602,72,116,"TIR1,TIR2,WV"
INSAT3D_20210516_1800Z,2021-05-16T18:00:00Z,2021,5,16,18,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.16.18.npz,552811,72,116,"TIR1,TIR2,WV"
INSAT3D_20210516_2100Z,2021-05-16T21:00:00Z,2021,5,16,21,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.16.21.npz,552864,72,116,"TIR1,TIR2,WV"
INSAT3D_20210517_0000Z,2021-05-17T00:00:00Z,2021,5,17,0,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.17.00.npz,543044,72,116,"TIR1,TIR2,WV"
INSAT3D_20210517_0300Z,2021-05-17T03:00:00Z,2021,5,17,3,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.17.03.npz,540747,72,116,"TIR1,TIR2,WV"
INSAT3D_20210517_0600Z,2021-05-17T06:00:00Z,2021,5,17,6,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.17.06.npz,571080,72,116,"TIR1,TIR2,WV"
INSAT3D_20210522_1500Z,2021-05-22T15:00:00Z,2021,5,22,15,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.22.15.npz,574077,72,116,"TIR1,TIR2,WV"
INSAT3D_20210522_1800Z,2021-05-22T18:00:00Z,2021,5,22,18,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.22.18.npz,566222,72,116,"TIR1,TIR2,WV"
INSAT3D_20210522_2100Z,2021-05-22T21:00:00Z,2021,5,22,21,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.22.21.npz,568084,72,116,"TIR1,TIR2,WV"
INSAT3D_20210523_0000Z,2021-05-23T00:00:00Z,2021,5,23,0,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.23.00.npz,564172,72,116,"TIR1,TIR2,WV"
INSAT3D_20210523_0300Z,2021-05-23T03:00:00Z,2021,5,23,3,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.23.03.npz,566130,72,116,"TIR1,TIR2,WV"
INSAT3D_20210523_0600Z,2021-05-23T06:00:00Z,2021,5,23,6,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.23.06.npz,593616,72,116,"TIR1,TIR2,WV"
INSAT3D_20210523_0900Z,2021-05-23T09:00:00Z,2021,5,23,9,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.23.09.npz,606890,72,116,"TIR1,TIR2,WV"
INSAT3D_20210523_1200Z,2021-05-23T12:00:00Z,2021,5,23,12,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.23.12.npz,589536,72,116,"TIR1,TIR2,WV"
INSAT3D_20210523_1500Z,2021-05-23T15:00:00Z,2021,5,23,15,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.23.15.npz,554634,72,116,"TIR1,TIR2,WV"
INSAT3D_20210523_1800Z,2021-05-23T18:00:00Z,2021,5,23,18,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.23.18.npz,543615,72,116,"TIR1,TIR2,WV"
INSAT3D_20210523_2100Z,2021-05-23T21:00:00Z,2021,5,23,21,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.23.21.npz,544710,72,116,"TIR1,TIR2,WV"
INSAT3D_20210524_0000Z,2021-05-24T00:00:00Z,2021,5,24,0,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.24.00.npz,541360,72,116,"TIR1,TIR2,WV"
INSAT3D_20210524_0300Z,2021-05-24T03:00:00Z,2021,5,24,3,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.24.03.npz,544497,72,116,"TIR1,TIR2,WV"
INSAT3D_20210524_0600Z,2021-05-24T06:00:00Z,2021,5,24,6,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.24.06.npz,577365,72,116,"TIR1,TIR2,WV"
INSAT3D_20210524_0900Z,2021-05-24T09:00:00Z,2021,5,24,9,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.24.09.npz,602232,72,116,"TIR1,TIR2,WV"
INSAT3D_20210524_1200Z,2021-05-24T12:00:00Z,2021,5,24,12,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.24.12.npz,591138,72,116,"TIR1,TIR2,WV"
INSAT3D_20210524_1500Z,2021-05-24T15:00:00Z,2021,5,24,15,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.24.15.npz,563327,72,116,"TIR1,TIR2,WV"
INSAT3D_20210524_1800Z,2021-05-24T18:00:00Z,2021,5,24,18,PRETRAIN_VAL,data/interim/gridsat/2021/gridsat_2021.05.24.18.npz,557331,72,116,"TIR1,TIR2,WV"
