sample_id,storm_id,split,horizon,grid_timestamp,insat_timestamp,delta_minutes,insat_file_identifier,match_status,is_causal
NIO_2019_UNNAMED_2_9_1_20191106_1800Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-06T09:00:00Z,2019-11-06T09:00:00Z,0.0,3DIMG_06NOV2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191106_1800Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-06T12:00:00Z,2019-11-06T12:00:00Z,0.0,3DIMG_06NOV2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191106_1800Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-06T15:00:00Z,2019-11-06T15:00:00Z,0.0,3DIMG_06NOV2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191106_1800Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-06T18:00:00Z,2019-11-06T18:00:00Z,0.0,3DIMG_06NOV2019_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-06T09:00:00Z,2019-11-06T09:00:00Z,0.0,3DIMG_06NOV2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-06T12:00:00Z,2019-11-06T12:00:00Z,0.0,3DIMG_06NOV2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-06T15:00:00Z,2019-11-06T15:00:00Z,0.0,3DIMG_06NOV2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-06T18:00:00Z,2019-11-06T19:00:00Z,60.0,3DIMG_06NOV2019_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191107_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-06T21:00:00Z,2019-11-06T21:00:00Z,0.0,3DIMG_06NOV2019_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-07T00:00:00Z,2019-11-07T00:00:00Z,0.0,3DIMG_07NOV2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-06T12:00:00Z,2019-11-06T12:00:00Z,0.0,3DIMG_06NOV2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-06T15:00:00Z,2019-11-06T15:00:00Z,0.0,3DIMG_06NOV2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-06T18:00:00Z,2019-11-06T19:00:00Z,60.0,3DIMG_06NOV2019_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191107_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-06T21:00:00Z,2019-11-06T21:00:00Z,0.0,3DIMG_06NOV2019_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-07T00:00:00Z,2019-11-07T00:00:00Z,0.0,3DIMG_07NOV2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-07T03:00:00Z,2019-11-07T03:00:00Z,0.0,3DIMG_07NOV2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-06T15:00:00Z,2019-11-06T15:00:00Z,0.0,3DIMG_06NOV2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-06T18:00:00Z,2019-11-06T19:00:00Z,60.0,3DIMG_06NOV2019_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191107_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-06T21:00:00Z,2019-11-06T21:00:00Z,0.0,3DIMG_06NOV2019_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-07T00:00:00Z,2019-11-07T00:00:00Z,0.0,3DIMG_07NOV2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-07T03:00:00Z,2019-11-07T03:00:00Z,0.0,3DIMG_07NOV2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-07T06:00:00Z,2019-11-07T06:00:00Z,0.0,3DIMG_07NOV2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-06T18:00:00Z,2019-11-06T19:00:00Z,60.0,3DIMG_06NOV2019_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191107_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-06T21:00:00Z,2019-11-06T21:00:00Z,0.0,3DIMG_06NOV2019_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-07T00:00:00Z,2019-11-07T00:00:00Z,0.0,3DIMG_07NOV2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-07T03:00:00Z,2019-11-07T03:00:00Z,0.0,3DIMG_07NOV2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-07T06:00:00Z,2019-11-07T06:00:00Z,0.0,3DIMG_07NOV2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-07T09:00:00Z,2019-11-07T09:00:00Z,0.0,3DIMG_07NOV2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1200Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-06T21:00:00Z,2019-11-06T21:00:00Z,0.0,3DIMG_06NOV2019_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1200Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-07T00:00:00Z,2019-11-07T00:00:00Z,0.0,3DIMG_07NOV2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1200Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-07T03:00:00Z,2019-11-07T03:00:00Z,0.0,3DIMG_07NOV2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1200Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-07T06:00:00Z,2019-11-07T06:00:00Z,0.0,3DIMG_07NOV2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1200Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-07T09:00:00Z,2019-11-07T09:00:00Z,0.0,3DIMG_07NOV2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1200Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-07T12:00:00Z,2019-11-07T12:00:00Z,0.0,3DIMG_07NOV2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1500Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-07T00:00:00Z,2019-11-07T00:00:00Z,0.0,3DIMG_07NOV2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1500Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-07T03:00:00Z,2019-11-07T03:00:00Z,0.0,3DIMG_07NOV2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1500Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-07T06:00:00Z,2019-11-07T06:00:00Z,0.0,3DIMG_07NOV2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1500Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-07T09:00:00Z,2019-11-07T09:00:00Z,0.0,3DIMG_07NOV2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1500Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-07T12:00:00Z,2019-11-07T12:00:00Z,0.0,3DIMG_07NOV2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1500Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-07T15:00:00Z,2019-11-07T15:00:00Z,0.0,3DIMG_07NOV2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1800Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-07T03:00:00Z,2019-11-07T03:00:00Z,0.0,3DIMG_07NOV2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1800Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-07T06:00:00Z,2019-11-07T06:00:00Z,0.0,3DIMG_07NOV2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1800Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-07T09:00:00Z,2019-11-07T09:00:00Z,0.0,3DIMG_07NOV2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1800Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-07T12:00:00Z,2019-11-07T12:00:00Z,0.0,3DIMG_07NOV2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1800Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-07T15:00:00Z,2019-11-07T15:00:00Z,0.0,3DIMG_07NOV2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_1800Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-07T18:00:00Z,2019-11-07T18:00:00Z,0.0,3DIMG_07NOV2019_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_2100Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-07T06:00:00Z,2019-11-07T06:00:00Z,0.0,3DIMG_07NOV2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_2100Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-07T09:00:00Z,2019-11-07T09:00:00Z,0.0,3DIMG_07NOV2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_2100Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-07T12:00:00Z,2019-11-07T12:00:00Z,0.0,3DIMG_07NOV2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_2100Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-07T15:00:00Z,2019-11-07T15:00:00Z,0.0,3DIMG_07NOV2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191107_2100Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-07T18:00:00Z,2019-11-07T19:00:00Z,60.0,3DIMG_07NOV2019_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191107_2100Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-07T21:00:00Z,2019-11-07T21:00:00Z,0.0,3DIMG_07NOV2019_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-07T09:00:00Z,2019-11-07T09:00:00Z,0.0,3DIMG_07NOV2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-07T12:00:00Z,2019-11-07T12:00:00Z,0.0,3DIMG_07NOV2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-07T15:00:00Z,2019-11-07T15:00:00Z,0.0,3DIMG_07NOV2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-07T18:00:00Z,2019-11-07T19:00:00Z,60.0,3DIMG_07NOV2019_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191108_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-07T21:00:00Z,2019-11-07T21:30:00Z,30.0,3DIMG_07NOV2019_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191108_0000Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-08T00:00:00Z,2019-11-08T00:00:00Z,0.0,3DIMG_08NOV2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-07T12:00:00Z,2019-11-07T12:00:00Z,0.0,3DIMG_07NOV2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-07T15:00:00Z,2019-11-07T15:00:00Z,0.0,3DIMG_07NOV2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-07T18:00:00Z,2019-11-07T19:00:00Z,60.0,3DIMG_07NOV2019_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191108_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-07T21:00:00Z,2019-11-07T21:30:00Z,30.0,3DIMG_07NOV2019_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191108_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-08T00:00:00Z,2019-11-08T00:00:00Z,0.0,3DIMG_08NOV2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0300Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-08T03:00:00Z,2019-11-08T03:00:00Z,0.0,3DIMG_08NOV2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-07T15:00:00Z,2019-11-07T15:00:00Z,0.0,3DIMG_07NOV2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-07T18:00:00Z,2019-11-07T19:00:00Z,60.0,3DIMG_07NOV2019_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191108_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-07T21:00:00Z,2019-11-07T21:30:00Z,30.0,3DIMG_07NOV2019_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191108_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-08T00:00:00Z,2019-11-08T00:00:00Z,0.0,3DIMG_08NOV2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-08T03:00:00Z,2019-11-08T03:00:00Z,0.0,3DIMG_08NOV2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0600Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-08T06:00:00Z,2019-11-08T06:00:00Z,0.0,3DIMG_08NOV2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-15h,2019-11-07T18:00:00Z,2019-11-07T19:00:00Z,60.0,3DIMG_07NOV2019_1900_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191108_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-12h,2019-11-07T21:00:00Z,2019-11-07T21:30:00Z,30.0,3DIMG_07NOV2019_2130_L1C_ASIA_MER_V01R00.h5,NEAR_SYNOPTIC,True
NIO_2019_UNNAMED_2_9_1_20191108_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-9h,2019-11-08T00:00:00Z,2019-11-08T00:00:00Z,0.0,3DIMG_08NOV2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-6h,2019-11-08T03:00:00Z,2019-11-08T03:00:00Z,0.0,3DIMG_08NOV2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t-3h,2019-11-08T06:00:00Z,2019-11-08T06:00:00Z,0.0,3DIMG_08NOV2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_UNNAMED_2_9_1_20191108_0900Z,NIO_2019_UNNAMED_2_9_1,VALIDATION,t0,2019-11-08T09:00:00Z,2019-11-08T09:00:00Z,0.0,3DIMG_08NOV2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0000Z,NIO_2019_VAYU,VALIDATION,t-15h,2019-06-09T09:00:00Z,2019-06-09T09:00:00Z,0.0,3DIMG_09JUN2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0000Z,NIO_2019_VAYU,VALIDATION,t-12h,2019-06-09T12:00:00Z,2019-06-09T12:00:00Z,0.0,3DIMG_09JUN2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0000Z,NIO_2019_VAYU,VALIDATION,t-9h,2019-06-09T15:00:00Z,2019-06-09T15:00:00Z,0.0,3DIMG_09JUN2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0000Z,NIO_2019_VAYU,VALIDATION,t-6h,2019-06-09T18:00:00Z,2019-06-09T18:00:00Z,0.0,3DIMG_09JUN2019_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0000Z,NIO_2019_VAYU,VALIDATION,t-3h,2019-06-09T21:00:00Z,2019-06-09T21:00:00Z,0.0,3DIMG_09JUN2019_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0000Z,NIO_2019_VAYU,VALIDATION,t0,2019-06-10T00:00:00Z,2019-06-10T00:00:00Z,0.0,3DIMG_10JUN2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0600Z,NIO_2019_VAYU,VALIDATION,t-15h,2019-06-09T15:00:00Z,2019-06-09T15:00:00Z,0.0,3DIMG_09JUN2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0600Z,NIO_2019_VAYU,VALIDATION,t-12h,2019-06-09T18:00:00Z,2019-06-09T18:00:00Z,0.0,3DIMG_09JUN2019_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0600Z,NIO_2019_VAYU,VALIDATION,t-9h,2019-06-09T21:00:00Z,2019-06-09T21:00:00Z,0.0,3DIMG_09JUN2019_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0600Z,NIO_2019_VAYU,VALIDATION,t-6h,2019-06-10T00:00:00Z,2019-06-10T00:00:00Z,0.0,3DIMG_10JUN2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0600Z,NIO_2019_VAYU,VALIDATION,t-3h,2019-06-10T03:00:00Z,2019-06-10T03:00:00Z,0.0,3DIMG_10JUN2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_0600Z,NIO_2019_VAYU,VALIDATION,t0,2019-06-10T06:00:00Z,2019-06-10T06:00:00Z,0.0,3DIMG_10JUN2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1200Z,NIO_2019_VAYU,VALIDATION,t-15h,2019-06-09T21:00:00Z,2019-06-09T21:00:00Z,0.0,3DIMG_09JUN2019_2100_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1200Z,NIO_2019_VAYU,VALIDATION,t-12h,2019-06-10T00:00:00Z,2019-06-10T00:00:00Z,0.0,3DIMG_10JUN2019_0000_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1200Z,NIO_2019_VAYU,VALIDATION,t-9h,2019-06-10T03:00:00Z,2019-06-10T03:00:00Z,0.0,3DIMG_10JUN2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1200Z,NIO_2019_VAYU,VALIDATION,t-6h,2019-06-10T06:00:00Z,2019-06-10T06:00:00Z,0.0,3DIMG_10JUN2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1200Z,NIO_2019_VAYU,VALIDATION,t-3h,2019-06-10T09:00:00Z,2019-06-10T09:00:00Z,0.0,3DIMG_10JUN2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1200Z,NIO_2019_VAYU,VALIDATION,t0,2019-06-10T12:00:00Z,2019-06-10T12:00:00Z,0.0,3DIMG_10JUN2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1800Z,NIO_2019_VAYU,VALIDATION,t-15h,2019-06-10T03:00:00Z,2019-06-10T03:00:00Z,0.0,3DIMG_10JUN2019_0300_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1800Z,NIO_2019_VAYU,VALIDATION,t-12h,2019-06-10T06:00:00Z,2019-06-10T06:00:00Z,0.0,3DIMG_10JUN2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1800Z,NIO_2019_VAYU,VALIDATION,t-9h,2019-06-10T09:00:00Z,2019-06-10T09:00:00Z,0.0,3DIMG_10JUN2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1800Z,NIO_2019_VAYU,VALIDATION,t-6h,2019-06-10T12:00:00Z,2019-06-10T12:00:00Z,0.0,3DIMG_10JUN2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1800Z,NIO_2019_VAYU,VALIDATION,t-3h,2019-06-10T15:00:00Z,2019-06-10T15:00:00Z,0.0,3DIMG_10JUN2019_1500_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_1800Z,NIO_2019_VAYU,VALIDATION,t0,2019-06-10T18:00:00Z,2019-06-10T18:00:00Z,0.0,3DIMG_10JUN2019_1800_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_2100Z,NIO_2019_VAYU,VALIDATION,t-15h,2019-06-10T06:00:00Z,2019-06-10T06:00:00Z,0.0,3DIMG_10JUN2019_0600_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_2100Z,NIO_2019_VAYU,VALIDATION,t-12h,2019-06-10T09:00:00Z,2019-06-10T09:00:00Z,0.0,3DIMG_10JUN2019_0900_L1C_ASIA_MER_V01R00.h5,EXACT,True
NIO_2019_VAYU_20190610_2100Z,NIO_2019_VAYU,VALIDATION,t-9h,2019-06-10T12:00:00Z,2019-06-10T12:00:00Z,0.0,3DIMG_10JUN2019_1200_L1C_ASIA_MER_V01R00.h5,EXACT,True
