sample_id,storm_id,storm_name,split,t0_utc,gridsat_sequence_reference,imerg_sequence_reference,gridsat_frame_count,imerg_frame_count,spatial_shape,normalization_version,modality_status,target_status,leakage_check,dataset_status
NIO_2019_KYARR_20191026_0000Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-26T00:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.25.09.npz|data/interim/gridsat/2019/gridsat_2019.10.25.12.npz|data/interim/gridsat/2019/gridsat_2019.10.25.15.npz|data/interim/gridsat/2019/gridsat_2019.10.25.18.npz|data/interim/gridsat/2019/gridsat_2019.10.25.21.npz|data/interim/gridsat/2019/gridsat_2019.10.26.00.npz,3B-HHR.MS.MRG.3IMERG.20191025-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191025-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191025-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191025-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191025-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S000000-E002959.0000.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191026_0300Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-26T03:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.25.12.npz|data/interim/gridsat/2019/gridsat_2019.10.25.15.npz|data/interim/gridsat/2019/gridsat_2019.10.25.18.npz|data/interim/gridsat/2019/gridsat_2019.10.25.21.npz|data/interim/gridsat/2019/gridsat_2019.10.26.00.npz|data/interim/gridsat/2019/gridsat_2019.10.26.03.npz,3B-HHR.MS.MRG.3IMERG.20191025-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191025-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191025-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191025-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S030000-E032959.0180.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191026_0600Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-26T06:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.25.15.npz|data/interim/gridsat/2019/gridsat_2019.10.25.18.npz|data/interim/gridsat/2019/gridsat_2019.10.25.21.npz|data/interim/gridsat/2019/gridsat_2019.10.26.00.npz|data/interim/gridsat/2019/gridsat_2019.10.26.03.npz|data/interim/gridsat/2019/gridsat_2019.10.26.06.npz,3B-HHR.MS.MRG.3IMERG.20191025-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191025-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191025-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S060000-E062959.0360.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191026_0900Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-26T09:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.25.18.npz|data/interim/gridsat/2019/gridsat_2019.10.25.21.npz|data/interim/gridsat/2019/gridsat_2019.10.26.00.npz|data/interim/gridsat/2019/gridsat_2019.10.26.03.npz|data/interim/gridsat/2019/gridsat_2019.10.26.06.npz|data/interim/gridsat/2019/gridsat_2019.10.26.09.npz,3B-HHR.MS.MRG.3IMERG.20191025-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191025-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S090000-E092959.0540.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191026_1200Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-26T12:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.25.21.npz|data/interim/gridsat/2019/gridsat_2019.10.26.00.npz|data/interim/gridsat/2019/gridsat_2019.10.26.03.npz|data/interim/gridsat/2019/gridsat_2019.10.26.06.npz|data/interim/gridsat/2019/gridsat_2019.10.26.09.npz|data/interim/gridsat/2019/gridsat_2019.10.26.12.npz,3B-HHR.MS.MRG.3IMERG.20191025-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191026_1500Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-26T15:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.26.00.npz|data/interim/gridsat/2019/gridsat_2019.10.26.03.npz|data/interim/gridsat/2019/gridsat_2019.10.26.06.npz|data/interim/gridsat/2019/gridsat_2019.10.26.09.npz|data/interim/gridsat/2019/gridsat_2019.10.26.12.npz|data/interim/gridsat/2019/gridsat_2019.10.26.15.npz,3B-HHR.MS.MRG.3IMERG.20191026-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S150000-E152959.0900.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191026_1800Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-26T18:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.26.03.npz|data/interim/gridsat/2019/gridsat_2019.10.26.06.npz|data/interim/gridsat/2019/gridsat_2019.10.26.09.npz|data/interim/gridsat/2019/gridsat_2019.10.26.12.npz|data/interim/gridsat/2019/gridsat_2019.10.26.15.npz|data/interim/gridsat/2019/gridsat_2019.10.26.18.npz,3B-HHR.MS.MRG.3IMERG.20191026-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S180000-E182959.1080.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191026_2100Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-26T21:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.26.06.npz|data/interim/gridsat/2019/gridsat_2019.10.26.09.npz|data/interim/gridsat/2019/gridsat_2019.10.26.12.npz|data/interim/gridsat/2019/gridsat_2019.10.26.15.npz|data/interim/gridsat/2019/gridsat_2019.10.26.18.npz|data/interim/gridsat/2019/gridsat_2019.10.26.21.npz,3B-HHR.MS.MRG.3IMERG.20191026-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S210000-E212959.1260.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191027_0000Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-27T00:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.26.09.npz|data/interim/gridsat/2019/gridsat_2019.10.26.12.npz|data/interim/gridsat/2019/gridsat_2019.10.26.15.npz|data/interim/gridsat/2019/gridsat_2019.10.26.18.npz|data/interim/gridsat/2019/gridsat_2019.10.26.21.npz|data/interim/gridsat/2019/gridsat_2019.10.27.00.npz,3B-HHR.MS.MRG.3IMERG.20191026-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S000000-E002959.0000.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191027_0300Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-27T03:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.26.12.npz|data/interim/gridsat/2019/gridsat_2019.10.26.15.npz|data/interim/gridsat/2019/gridsat_2019.10.26.18.npz|data/interim/gridsat/2019/gridsat_2019.10.26.21.npz|data/interim/gridsat/2019/gridsat_2019.10.27.00.npz|data/interim/gridsat/2019/gridsat_2019.10.27.03.npz,3B-HHR.MS.MRG.3IMERG.20191026-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S030000-E032959.0180.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191027_0600Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-27T06:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.26.15.npz|data/interim/gridsat/2019/gridsat_2019.10.26.18.npz|data/interim/gridsat/2019/gridsat_2019.10.26.21.npz|data/interim/gridsat/2019/gridsat_2019.10.27.00.npz|data/interim/gridsat/2019/gridsat_2019.10.27.03.npz|data/interim/gridsat/2019/gridsat_2019.10.27.06.npz,3B-HHR.MS.MRG.3IMERG.20191026-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S060000-E062959.0360.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191027_0900Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-27T09:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.26.18.npz|data/interim/gridsat/2019/gridsat_2019.10.26.21.npz|data/interim/gridsat/2019/gridsat_2019.10.27.00.npz|data/interim/gridsat/2019/gridsat_2019.10.27.03.npz|data/interim/gridsat/2019/gridsat_2019.10.27.06.npz|data/interim/gridsat/2019/gridsat_2019.10.27.09.npz,3B-HHR.MS.MRG.3IMERG.20191026-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191026-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S090000-E092959.0540.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191027_1200Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-27T12:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.26.21.npz|data/interim/gridsat/2019/gridsat_2019.10.27.00.npz|data/interim/gridsat/2019/gridsat_2019.10.27.03.npz|data/interim/gridsat/2019/gridsat_2019.10.27.06.npz|data/interim/gridsat/2019/gridsat_2019.10.27.09.npz|data/interim/gridsat/2019/gridsat_2019.10.27.12.npz,3B-HHR.MS.MRG.3IMERG.20191026-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191027_1500Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-27T15:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.27.00.npz|data/interim/gridsat/2019/gridsat_2019.10.27.03.npz|data/interim/gridsat/2019/gridsat_2019.10.27.06.npz|data/interim/gridsat/2019/gridsat_2019.10.27.09.npz|data/interim/gridsat/2019/gridsat_2019.10.27.12.npz|data/interim/gridsat/2019/gridsat_2019.10.27.15.npz,3B-HHR.MS.MRG.3IMERG.20191027-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S150000-E152959.0900.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191027_1800Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-27T18:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.27.03.npz|data/interim/gridsat/2019/gridsat_2019.10.27.06.npz|data/interim/gridsat/2019/gridsat_2019.10.27.09.npz|data/interim/gridsat/2019/gridsat_2019.10.27.12.npz|data/interim/gridsat/2019/gridsat_2019.10.27.15.npz|data/interim/gridsat/2019/gridsat_2019.10.27.18.npz,3B-HHR.MS.MRG.3IMERG.20191027-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S180000-E182959.1080.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191027_2100Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-27T21:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.27.06.npz|data/interim/gridsat/2019/gridsat_2019.10.27.09.npz|data/interim/gridsat/2019/gridsat_2019.10.27.12.npz|data/interim/gridsat/2019/gridsat_2019.10.27.15.npz|data/interim/gridsat/2019/gridsat_2019.10.27.18.npz|data/interim/gridsat/2019/gridsat_2019.10.27.21.npz,3B-HHR.MS.MRG.3IMERG.20191027-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S210000-E212959.1260.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191028_0000Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-28T00:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.27.09.npz|data/interim/gridsat/2019/gridsat_2019.10.27.12.npz|data/interim/gridsat/2019/gridsat_2019.10.27.15.npz|data/interim/gridsat/2019/gridsat_2019.10.27.18.npz|data/interim/gridsat/2019/gridsat_2019.10.27.21.npz|data/interim/gridsat/2019/gridsat_2019.10.28.00.npz,3B-HHR.MS.MRG.3IMERG.20191027-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S000000-E002959.0000.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191028_0300Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-28T03:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.27.12.npz|data/interim/gridsat/2019/gridsat_2019.10.27.15.npz|data/interim/gridsat/2019/gridsat_2019.10.27.18.npz|data/interim/gridsat/2019/gridsat_2019.10.27.21.npz|data/interim/gridsat/2019/gridsat_2019.10.28.00.npz|data/interim/gridsat/2019/gridsat_2019.10.28.03.npz,3B-HHR.MS.MRG.3IMERG.20191027-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S030000-E032959.0180.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191028_0600Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-28T06:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.27.15.npz|data/interim/gridsat/2019/gridsat_2019.10.27.18.npz|data/interim/gridsat/2019/gridsat_2019.10.27.21.npz|data/interim/gridsat/2019/gridsat_2019.10.28.00.npz|data/interim/gridsat/2019/gridsat_2019.10.28.03.npz|data/interim/gridsat/2019/gridsat_2019.10.28.06.npz,3B-HHR.MS.MRG.3IMERG.20191027-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S060000-E062959.0360.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191028_0900Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-28T09:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.27.18.npz|data/interim/gridsat/2019/gridsat_2019.10.27.21.npz|data/interim/gridsat/2019/gridsat_2019.10.28.00.npz|data/interim/gridsat/2019/gridsat_2019.10.28.03.npz|data/interim/gridsat/2019/gridsat_2019.10.28.06.npz|data/interim/gridsat/2019/gridsat_2019.10.28.09.npz,3B-HHR.MS.MRG.3IMERG.20191027-S180000-E182959.1080.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191027-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S090000-E092959.0540.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191028_1200Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-28T12:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.27.21.npz|data/interim/gridsat/2019/gridsat_2019.10.28.00.npz|data/interim/gridsat/2019/gridsat_2019.10.28.03.npz|data/interim/gridsat/2019/gridsat_2019.10.28.06.npz|data/interim/gridsat/2019/gridsat_2019.10.28.09.npz|data/interim/gridsat/2019/gridsat_2019.10.28.12.npz,3B-HHR.MS.MRG.3IMERG.20191027-S210000-E212959.1260.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S120000-E122959.0720.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191028_1500Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-28T15:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.28.00.npz|data/interim/gridsat/2019/gridsat_2019.10.28.03.npz|data/interim/gridsat/2019/gridsat_2019.10.28.06.npz|data/interim/gridsat/2019/gridsat_2019.10.28.09.npz|data/interim/gridsat/2019/gridsat_2019.10.28.12.npz|data/interim/gridsat/2019/gridsat_2019.10.28.15.npz,3B-HHR.MS.MRG.3IMERG.20191028-S000000-E002959.0000.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S150000-E152959.0900.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
NIO_2019_KYARR_20191028_1800Z,NIO_2019_KYARR,KYARR,VALIDATION,2019-10-28T18:00:00Z,data/interim/gridsat/2019/gridsat_2019.10.28.03.npz|data/interim/gridsat/2019/gridsat_2019.10.28.06.npz|data/interim/gridsat/2019/gridsat_2019.10.28.09.npz|data/interim/gridsat/2019/gridsat_2019.10.28.12.npz|data/interim/gridsat/2019/gridsat_2019.10.28.15.npz|data/interim/gridsat/2019/gridsat_2019.10.28.18.npz,3B-HHR.MS.MRG.3IMERG.20191028-S030000-E032959.0180.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S060000-E062959.0360.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S090000-E092959.0540.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S120000-E122959.0720.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S150000-E152959.0900.V07B.HDF5|3B-HHR.MS.MRG.3IMERG.20191028-S180000-E182959.1080.V07B.HDF5,6,6,"(72, 116)",v1_train_standardized,GRIDSAT_AND_IMERG_AVAILABLE,IMD_TARGETS_AVAILABLE,ZERO_FUTURE_LEAKAGE,READY
